1000: 0.852407, 0.883261 avg, 0.001000 rate, 4.113955 seconds, 64000 images
1001: 0.934475, 0.888382 avg, 0.001000 rate, 2.922207 seconds, 64064 images
1002: 0.793156, 0.878860 avg, 0.001000 rate, 2.945636 seconds, 64128 images
1003: 0.775976, 0.868571 avg, 0.001000 rate, 3.038228 seconds, 64192 images
1004: 0.860714, 0.867786 avg, 0.001000 rate, 2.953448 seconds, 64256 images
1005: 0.776500, 0.858657 avg, 0.001000 rate, 3.058080 seconds, 64320 images
1006: 0.676038, 0.840395 avg, 0.001000 rate, 2.993239 seconds, 64384 images
1007: 0.772426, 0.833598 avg, 0.001000 rate, 3.150314 seconds, 64448 images
1008: 0.887100, 0.838948 avg, 0.001000 rate, 3.148148 seconds, 64512 images
1009: 0.699264, 0.824980 avg, 0.001000 rate, 3.046089 seconds, 64576 images
1010: 0.655947, 0.808077 avg, 0.001000 rate, 2.955549 seconds, 64640 images
1011: 0.675039, 0.794773 avg, 0.001000 rate, 2.003936 seconds, 64704 images
1012: 0.849996, 0.800295 avg, 0.001000 rate, 2.106646 seconds, 64768 images
1013: 0.654190, 0.785685 avg, 0.001000 rate, 1.970005 seconds, 64832 images
1014: 0.586329, 0.765749 avg, 0.001000 rate, 2.002161 seconds, 64896 images
1015: 0.829089, 0.772083 avg, 0.001000 rate, 2.229934 seconds, 64960 images
1016: 0.678884, 0.762763 avg, 0.001000 rate, 2.168793 seconds, 65024 images
1017: 0.707869, 0.757274 avg, 0.001000 rate, 2.111369 seconds, 65088 images
1018: 0.640297, 0.745576 avg, 0.001000 rate, 2.182829 seconds, 65152 images
1019: 0.601319, 0.731151 avg, 0.001000 rate, 2.104253 seconds, 65216 images
1020: 0.703340, 0.728369 avg, 0.001000 rate, 1.989722 seconds, 65280 images
1021: 1.758669, 0.831399 avg, 0.001000 rate, 4.702156 seconds, 65344 images
1022: 1.044243, 0.852684 avg, 0.001000 rate, 4.446848 seconds, 65408 images
1023: 0.905964, 0.858012 avg, 0.001000 rate, 4.396014 seconds, 65472 images
1024: 0.944081, 0.866619 avg, 0.001000 rate, 4.388650 seconds, 65536 images
1025: 0.822433, 0.862200 avg, 0.001000 rate, 4.222677 seconds, 65600 images
1026: 0.889745, 0.864955 avg, 0.001000 rate, 4.280296 seconds, 65664 images
1027: 0.684073, 0.846866 avg, 0.001000 rate, 4.436207 seconds, 65728 images
1028: 0.603821, 0.822562 avg, 0.001000 rate, 4.438989 seconds, 65792 images
1029: 0.927027, 0.833008 avg, 0.001000 rate, 4.617047 seconds, 65856 images
1030: 0.769903, 0.826698 avg, 0.001000 rate, 4.704236 seconds, 65920 images
1031: 0.860404, 0.830069 avg, 0.001000 rate, 3.713197 seconds, 65984 images
1032: 0.734416, 0.820503 avg, 0.001000 rate, 3.775604 seconds, 66048 images
1033: 0.885574, 0.827010 avg, 0.001000 rate, 3.812097 seconds, 66112 images
1034: 0.759884, 0.820298 avg, 0.001000 rate, 3.888782 seconds, 66176 images
1035: 0.767054, 0.814973 avg, 0.001000 rate, 3.916666 seconds, 66240 images
1036: 0.783564, 0.811832 avg, 0.001000 rate, 3.898822 seconds, 66304 images
1037: 0.779904, 0.808640 avg, 0.001000 rate, 3.788199 seconds, 66368 images
1038: 0.651284, 0.792904 avg, 0.001000 rate, 3.915230 seconds, 66432 images
1039: 0.887357, 0.802349 avg, 0.001000 rate, 3.745425 seconds, 66496 images
1040: 0.626510, 0.784765 avg, 0.001000 rate, 3.933889 seconds, 66560 images
1041: 0.842409, 0.790530 avg, 0.001000 rate, 2.333446 seconds, 66624 images
1042: 0.790691, 0.790546 avg, 0.001000 rate, 2.439610 seconds, 66688 images
1043: 0.708100, 0.782301 avg, 0.001000 rate, 2.307015 seconds, 66752 images
1044: 0.586834, 0.762754 avg, 0.001000 rate, 2.352346 seconds, 66816 images
1045: 0.682310, 0.754710 avg, 0.001000 rate, 2.205612 seconds, 66880 images
1046: 0.654107, 0.744650 avg, 0.001000 rate, 2.327974 seconds, 66944 images
1047: 0.494894, 0.719674 avg, 0.001000 rate, 2.184699 seconds, 67008 images
1048: 0.607609, 0.708468 avg, 0.001000 rate, 2.309725 seconds, 67072 images
1049: 0.579756, 0.695596 avg, 0.001000 rate, 2.441865 seconds, 67136 images
1050: 0.700196, 0.696056 avg, 0.001000 rate, 2.325910 seconds, 67200 images
1051: 1.882154, 0.814666 avg, 0.001000 rate, 4.291807 seconds, 67264 images
1052: 1.050786, 0.838278 avg, 0.001000 rate, 4.584976 seconds, 67328 images
1053: 0.714184, 0.825869 avg, 0.001000 rate, 4.516921 seconds, 67392 images
1054: 0.784718, 0.821754 avg, 0.001000 rate, 4.494270 seconds, 67456 images
1055: 0.835324, 0.823111 avg, 0.001000 rate, 4.412750 seconds, 67520 images
1056: 0.698755, 0.810675 avg, 0.001000 rate, 4.507146 seconds, 67584 images
1057: 0.885323, 0.818140 avg, 0.001000 rate, 4.293322 seconds, 67648 images
1058: 0.682816, 0.804608 avg, 0.001000 rate, 4.280466 seconds, 67712 images
1059: 0.797323, 0.803879 avg, 0.001000 rate, 4.549672 seconds, 67776 images
1060: 0.911247, 0.814616 avg, 0.001000 rate, 4.351262 seconds, 67840 images
1061: 0.741072, 0.807262 avg, 0.001000 rate, 4.350283 seconds, 67904 images
1062: 0.849426, 0.811478 avg, 0.001000 rate, 4.294047 seconds, 67968 images
1063: 0.561159, 0.786446 avg, 0.001000 rate, 4.377267 seconds, 68032 images
1064: 0.746264, 0.782428 avg, 0.001000 rate, 4.439598 seconds, 68096 images
1065: 0.560225, 0.760208 avg, 0.001000 rate, 4.118232 seconds, 68160 images
1066: 0.558182, 0.740005 avg, 0.001000 rate, 4.057292 seconds, 68224 images
1067: 0.758902, 0.741895 avg, 0.001000 rate, 4.297101 seconds, 68288 images
1068: 0.462218, 0.713927 avg, 0.001000 rate, 3.974216 seconds, 68352 images
1069: 0.513730, 0.693907 avg, 0.001000 rate, 4.084918 seconds, 68416 images
1070: 0.653606, 0.689877 avg, 0.001000 rate, 4.535949 seconds, 68480 images
1071: 1.199039, 0.740793 avg, 0.001000 rate, 1.811790 seconds, 68544 images
1072: 0.762763, 0.742990 avg, 0.001000 rate, 1.831595 seconds, 68608 images
1073: 0.797012, 0.748393 avg, 0.001000 rate, 1.963379 seconds, 68672 images
1074: 0.794521, 0.753005 avg, 0.001000 rate, 1.825409 seconds, 68736 images
1075: 0.905558, 0.768261 avg, 0.001000 rate, 1.957691 seconds, 68800 images
1076: 0.976993, 0.789134 avg, 0.001000 rate, 1.784346 seconds, 68864 images
1077: 1.005281, 0.810749 avg, 0.001000 rate, 1.926721 seconds, 68928 images
1078: 0.764553, 0.806129 avg, 0.001000 rate, 1.966593 seconds, 68992 images
1079: 0.915142, 0.817030 avg, 0.001000 rate, 1.912066 seconds, 69056 images
1080: 0.680596, 0.803387 avg, 0.001000 rate, 1.904495 seconds, 69120 images
1081: 0.850513, 0.808100 avg, 0.001000 rate, 3.154280 seconds, 69184 images
1082: 0.784697, 0.805759 avg, 0.001000 rate, 2.982618 seconds, 69248 images
1083: 1.002128, 0.825396 avg, 0.001000 rate, 2.955261 seconds, 69312 images
1084: 0.774924, 0.820349 avg, 0.001000 rate, 3.039923 seconds, 69376 images
1085: 0.787993, 0.817113 avg, 0.001000 rate, 3.019345 seconds, 69440 images
1086: 0.663918, 0.801794 avg, 0.001000 rate, 2.921392 seconds, 69504 images
1087: 0.669663, 0.788581 avg, 0.001000 rate, 2.929755 seconds, 69568 images
1088: 0.680231, 0.777746 avg, 0.001000 rate, 3.047124 seconds, 69632 images
1089: 0.676811, 0.767652 avg, 0.001000 rate, 3.058961 seconds, 69696 images
1090: 0.639895, 0.754876 avg, 0.001000 rate, 2.985170 seconds, 69760 images
1091: 0.665737, 0.745963 avg, 0.001000 rate, 2.747609 seconds, 69824 images
1092: 0.580464, 0.729413 avg, 0.001000 rate, 2.860630 seconds, 69888 images
1093: 0.654611, 0.721932 avg, 0.001000 rate, 2.789229 seconds, 69952 images
1094: 0.698689, 0.719608 avg, 0.001000 rate, 2.693566 seconds, 70016 images
1095: 0.597645, 0.707412 avg, 0.001000 rate, 2.745400 seconds, 70080 images
1096: 0.651778, 0.701848 avg, 0.001000 rate, 2.767772 seconds, 70144 images
1097: 0.539611, 0.685625 avg, 0.001000 rate, 2.770262 seconds, 70208 images
1098: 0.729563, 0.690018 avg, 0.001000 rate, 2.710785 seconds, 70272 images
1099: 0.673808, 0.688397 avg, 0.001000 rate, 2.887346 seconds, 70336 images
1100: 0.610956, 0.680653 avg, 0.001000 rate, 2.769224 seconds, 70400 images
1101: 0.696091, 0.682197 avg, 0.001000 rate, 3.965611 seconds, 70464 images
1102: 0.737474, 0.687725 avg, 0.001000 rate, 4.129526 seconds, 70528 images
1103: 0.689592, 0.687911 avg, 0.001000 rate, 4.230961 seconds, 70592 images
1104: 0.570780, 0.676198 avg, 0.001000 rate, 4.174291 seconds, 70656 images
1105: 0.597486, 0.668327 avg, 0.001000 rate, 4.206724 seconds, 70720 images
1106: 0.583342, 0.659828 avg, 0.001000 rate, 4.179704 seconds, 70784 images
1107: 0.578836, 0.651729 avg, 0.001000 rate, 4.218780 seconds, 70848 images
1108: 0.497322, 0.636289 avg, 0.001000 rate, 4.106574 seconds, 70912 images
1109: 0.444776, 0.617137 avg, 0.001000 rate, 4.307182 seconds, 70976 images
1110: 0.534805, 0.608904 avg, 0.001000 rate, 4.348541 seconds, 71040 images
1111: 0.493615, 0.597375 avg, 0.001000 rate, 2.944031 seconds, 71104 images
1112: 0.532847, 0.590922 avg, 0.001000 rate, 3.091793 seconds, 71168 images
1113: 0.559973, 0.587827 avg, 0.001000 rate, 3.282758 seconds, 71232 images
1114: 0.447350, 0.573780 avg, 0.001000 rate, 2.987677 seconds, 71296 images
1115: 0.584627, 0.574864 avg, 0.001000 rate, 2.867842 seconds, 71360 images
1116: 0.517919, 0.569170 avg, 0.001000 rate, 2.897944 seconds, 71424 images
1117: 0.549173, 0.567170 avg, 0.001000 rate, 2.925197 seconds, 71488 images
1118: 0.485366, 0.558990 avg, 0.001000 rate, 3.037057 seconds, 71552 images
1119: 0.483644, 0.551455 avg, 0.001000 rate, 2.804167 seconds, 71616 images
1120: 0.449982, 0.541308 avg, 0.001000 rate, 2.929799 seconds, 71680 images
1121: 0.484815, 0.535659 avg, 0.001000 rate, 2.619701 seconds, 71744 images
1122: 0.545129, 0.536606 avg, 0.001000 rate, 2.832282 seconds, 71808 images
1123: 0.482334, 0.531178 avg, 0.001000 rate, 2.799177 seconds, 71872 images
1124: 0.523130, 0.530374 avg, 0.001000 rate, 2.695023 seconds, 71936 images
1125: 0.429957, 0.520332 avg, 0.001000 rate, 2.661583 seconds, 72000 images
1126: 0.403971, 0.508696 avg, 0.001000 rate, 2.682205 seconds, 72064 images
1127: 0.506321, 0.508458 avg, 0.001000 rate, 2.749490 seconds, 72128 images
1128: 0.432573, 0.500870 avg, 0.001000 rate, 2.672888 seconds, 72192 images
1129: 0.410590, 0.491842 avg, 0.001000 rate, 2.827493 seconds, 72256 images
1130: 0.455253, 0.488183 avg, 0.001000 rate, 2.765613 seconds, 72320 images
1131: 0.947507, 0.534115 avg, 0.001000 rate, 1.871253 seconds, 72384 images
1132: 0.658061, 0.546510 avg, 0.001000 rate, 1.883712 seconds, 72448 images
1133: 0.764749, 0.568334 avg, 0.001000 rate, 1.926469 seconds, 72512 images
1134: 0.756436, 0.587144 avg, 0.001000 rate, 1.975928 seconds, 72576 images
1135: 0.686283, 0.597058 avg, 0.001000 rate, 1.990111 seconds, 72640 images
1136: 0.646473, 0.601999 avg, 0.001000 rate, 1.932264 seconds, 72704 images
1137: 0.648425, 0.606642 avg, 0.001000 rate, 1.982596 seconds, 72768 images
1138: 0.705734, 0.616551 avg, 0.001000 rate, 1.921071 seconds, 72832 images
1139: 0.549444, 0.609840 avg, 0.001000 rate, 1.994288 seconds, 72896 images
1140: 0.644290, 0.613285 avg, 0.001000 rate, 1.877077 seconds, 72960 images
